From,Club,Country,Elo,Season,Date
2023-03-19,Monza,ITA,1601.07128906,2023,2023-03-29
2023-03-18,Empoli,ITA,1592.49475098,2023,2023-03-29
2023-03-20,Verona,ITA,1581.32104492,2023,2023-03-29
2023-03-20,Lecce,ITA,1574.8046875,2023,2023-03-29
2023-03-18,Spezia,ITA,1560.0168457,2023,2023-03-29
2023-03-19,Salernitana,ITA,1557.24816895,2023,2023-03-29
2023-03-20,Sampdoria,ITA,1540.3972168,2023,2023-03-29
2023-03-19,Cremonese,ITA,1493.78894043,2023,2023-03-29
2023-03-20,Bayern,GER,1977.70471191,2023,2023-03-29
2023-03-19,Dortmund,GER,1828.53271484,2023,2023-03-29
2023-03-19,RB Leipzig,GER,1817.88964844,2023,2023-03-29
2023-03-20,Leverkusen,GER,1764.01330566,2023,2023-03-29
2023-03-20,Union Berlin,GER,1750.50073242,2023,2023-03-29
2023-03-20,Frankfurt,GER,1745.64526367,2023,2023-03-29
2023-03-20,Freiburg,GER,1741.19812012,2023,2023-03-29
2023-03-20,Wolfsburg,GER,1733.60546875,2023,2023-03-29
2023-03-20,Mainz,GER,1701.22302246,2023,2023-03-29
2023-03-20,Gladbach,GER,1678.8503418,2023,2023-03-29
2023-03-20,Koeln,GER,1632.47570801,2023,2023-03-29
2023-03-20,Werder,GER,1620.88366699,2023,2023-03-29
2023-03-20,Hoffenheim,GER,1609.58850098,2023,2023-03-29
2023-03-26,Augsburg,GER,1606.70629883,2023,2023-03-29
2023-03-19,Stuttgart,GER,1600.10620117,2023,2023-03-29
2023-03-19,Bochum,GER,1598.40112305,2023,2023-03-29
2023-03-19,Hertha,GER,1584.3626709,2023,2023-03-29
2023-03-19,Schalke,GER,1583.65979004,2023,2023-03-29
2023-03-20,Paris SG,FRA,1849.48937988,2023,2023-03-29
2023-03-20,Marseille,FRA,1751.49682617,2023,2023-03-29
2023-03-20,Lens,FRA,1718.87451172,2023,2023-03-29
2023-03-20,Monaco,FRA,1717.65026855,2023,2023-03-29
2023-03-20,Lille,FRA,1714.58740234,2023,2023-03-29
2023-03-20,Rennes,FRA,1709.0435791,2023,2023-03-29
2023-03-20,Nice,FRA,1698.35632324,2023,2023-03-29
2023-03-19,Lyon,FRA,1675.53759766,2023,2023-03-29
2023-03-20,Reims,FRA,1653.97351074,2023,2023-03-29
2023-03-18,Nantes,FRA,1592.05273438,2023,2023-03-29
2023-03-20,Strasbourg,FRA,1584.40270996,2023,2023-03-29
2023-03-20,Lorient,FRA,1575.08178711,2023,2023-03-29
2023-03-19,Toulouse,FRA,1570.37097168,2023,2023-03-29
2023-03-20,Montpellier,FRA,1569.29492188,2023,2023-03-29
2023-03-20,Clermont,FRA,1530.71789551,2023,2023-03-29
2023-03-20,Brest,FRA,1530.42578125,2023,2023-03-29
2023-03-20,Troyes,FRA,1488.54528809,2023,2023-03-29
2023-03-20,Auxerre,FRA,1488.27587891,2023,2023-03-29
2023-03-20,Ajaccio,FRA,1448.6394043,2023,2023-03-29
